State_Name,PC NAME,CANDIDATES_NAME,SEX,AGE,CATEGORY,PARTY_NAME,PARTY_SYMBOL,GENERAL,POSTAL ,Total_Electors
Tamil Nadu,Chennai central,MURALIKRISHNAN (A) SAMARAN,M,27,SC,BSP,Elephant,2527,4,1328038
Tamil Nadu,Chennai central,D. BABU,M,36,SC,IND,Batsman,261,0,1328038
Tamil Nadu,Chennai central,C.D. MEYYAPPAN,M,51,GEN,INC,Hand,25963,18,1328038
Tamil Nadu,Chennai central,DAYANIDHI MARAN,M,47,GEN,DMK,Rising Sun,286980,475,1328038
Tamil Nadu,Chennai central,M. PRABAKARAN,M,40,GEN,IND,Brush,329,7,1328038
Tamil Nadu,Chennai central,M. MURUGAN,M,40,SC,IND,Chappals,696,1,1328038
Tamil Nadu,Chennai central,P. MANIMARAN,M,49,SC,IND,Black Board,391,0,1328038
Tamil Nadu,Chennai central,K.RAVEENDRAN,M,26,GEN,IND,Cauliflower,369,0,1328038
Tamil Nadu,Chennai central,D. RAMESH,M,52,GEN,IND,Balloon,259,0,1328038
Tamil Nadu,Chennai central,M. MOHAMED RASIK,M,29,GEN,IND,Battery Torch,2015,4,1328038
Tamil Nadu,Chennai central,V. CHANDRAMOHAN,M,44,SC,IND,Brief Case,322,2,1328038
Tamil Nadu,Chennai central,T. RAVIKUMAR,M,51,SC,IND,Table Lamp,971,2,1328038
Tamil Nadu,Chennai central,AUDITOR GOPINARAYANAN,M,58,GEN,MMKA,BUCKET,805,0,1328038
Tamil Nadu,Chennai central,P. AHILA,F,62,GEN,IND,Ring,578,1,1328038
Tamil Nadu,Chennai central,ARUNDHATHI JAIGANESH (A) S.JAIGANESH,M,42,SC,IND,BELT,389,1,1328038
Tamil Nadu,Chennai central,None of the Above,,,,NOTA,NOTA,21933,26,1328038
Tamil Nadu,Sriperumbudur,ARUL ANBARASU,M,42,GEN,INC,Hand,39008,7,1946503
Tamil Nadu,Sriperumbudur,"RAMACHANDRAN, K.N. THIRU",M,59,GEN,ADMK,Two Leaves,545643,177,1946503
Tamil Nadu,Sriperumbudur,"MOHAMED ABBAS, S. THIRU",M,35,GEN,BSP,Elephant,4975,2,1946503
Tamil Nadu,Sriperumbudur,"JAGATHRAKSHAKAN, S. THIRU",M,66,GEN,DMK,Rising Sun,442906,268,1946503
Tamil Nadu,Sriperumbudur,"BHARATHI, K. THIRU",M,33,SC,CPI(ML)(L),Flag with Three Stars,4739,4,1946503
Tamil Nadu,Sriperumbudur,PULAVAR. E.SU. MANI. THIRU,M,68,GEN,NOC,Candles,870,0,1946503
Tamil Nadu,Sriperumbudur,"MASILAMANI, R. (DR).",M,63,GEN,MDMK,Top,187049,45,1946503
Tamil Nadu,Sriperumbudur,"VASIGARAN, S.A.N. THIRU",M,50,GEN,AAAP,Broom,18953,10,1946503
Tamil Nadu,Sriperumbudur,"SRIDHAR, C. THIRU",M,33,GEN,UMK,Gas Cylinder,497,0,1946503
Tamil Nadu,Sriperumbudur,"AYODHI, L.( DR).",M,49,GEN,IND,Carrot,699,0,1946503
Tamil Nadu,Sriperumbudur,"SHANMUGAM, K. THIRU",M,36,GEN,IND,Diesel Pump,291,0,1946503
Tamil Nadu,Sriperumbudur,"SHANMUGAM, G. THIRU",M,70,SC,IND,Battery Torch,372,0,1946503
Tamil Nadu,Sriperumbudur,SAMPATH. K. THIRU,M,43,GEN,IND,Scissors,1301,0,1946503
Tamil Nadu,Sriperumbudur,"PALANI, A. THIRU",M,34,SC,IND,Ring,781,0,1946503
Tamil Nadu,Sriperumbudur,BHARATHIDASAN R. THIRU.,M,30,GEN,IND,Pot,811,0,1946503
Tamil Nadu,Sriperumbudur,"PUGAZHENDI, A. THIRU",M,36,GEN,IND,Cup & Saucer,1726,0,1946503
Tamil Nadu,Sriperumbudur,"MADHAVARAJ, K.V. THIRU.",M,47,GEN,IND,Table Lamp,1165,0,1946503
Tamil Nadu,Sriperumbudur,"RAMESH, THIRU",M,46,GEN,IND,Coconut,2782,0,1946503
Tamil Nadu,Sriperumbudur,"RAMACHANDIRAN, K. THIRU",M,42,SC,IND,Camera,791,0,1946503
Tamil Nadu,Sriperumbudur,"RAJAGOPAL MALLAR, P. THIRU",M,64,SC,IND,Pen Nib with Seven Rays,2622,0,1946503
Tamil Nadu,Sriperumbudur,"SRIDHAR,M.THIRU",M,41,GEN,IND,Stool,477,0,1946503
Tamil Nadu,Sriperumbudur,None of the Above,,,,NOTA,NOTA,27669,7,1946503
Tamil Nadu,Kancheepuram ,SATHIYARAJ  J.S,M,34,SC,BSP,Elephant,6794,13,1480123
Tamil Nadu,Kancheepuram ,SELVAM  G,M,40,SC,DMK,Rising Sun,351851,678,1480123
Tamil Nadu,Kancheepuram ,MARAGATHAM  K,F,32,SC,ADMK,Two Leaves,499010,385,1480123
Tamil Nadu,Kancheepuram ,VISWANATHAN  P,M,49,SC,INC,Hand,33266,47,1480123
Tamil Nadu,Kancheepuram ,SATHYA  C.E.,M,50,SC,MDMK,Top,206880,200,1480123
Tamil Nadu,Kancheepuram ,ULAGANATHAN  .A,M,43,SC,IND,Ceiling Fan,1479,0,1480123
Tamil Nadu,Kancheepuram ,"SATHIYANATHAN, N.",M,51,SC,IND,Kite,1088,1,1480123
Tamil Nadu,Kancheepuram ,SRINIVASAN C.,M,61,SC,IND,Hat,1090,0,1480123
Tamil Nadu,Kancheepuram ,PARGUNAN  A.,M,27,SC,IND,Balloon,1367,1,1480123
Tamil Nadu,Kancheepuram ,"BALAMURUGAN, R",M,29,SC,IND,Candles,2894,1,1480123
Tamil Nadu,Kancheepuram ,MARAGATHAM M,F,37,SC,IND,Shuttle,3616,2,1480123
Tamil Nadu,Kancheepuram ,None of the Above,,,,NOTA,NOTA,17721,15,1480123
Tamil Nadu,Arakkonam,"HARI, G.",M,53,GEN,ADMK,Two Leaves,492667,867,1401813
Tamil Nadu,Arakkonam,"ELANGO, N.R",M,47,GEN,DMK,Rising Sun,252073,695,1401813
Tamil Nadu,Arakkonam,"DASS, D.",M,43,SC,BSP,Elephant,7348,6,1401813
Tamil Nadu,Arakkonam,"RAJESH, R",M,34,GEN,INC,Hand,56300,37,1401813
Tamil Nadu,Arakkonam,"RAJESH, S.",M,28,GEN,AAAP,Broom,4008,13,1401813
Tamil Nadu,Arakkonam,"VELU, R.",M,73,GEN,PMK,Mango,233390,372,1401813
Tamil Nadu,Arakkonam,"HARI, S.",M,25,GEN,IND,Coat,1458,0,1401813
Tamil Nadu,Arakkonam,"HARI, S.",M,40,GEN,IND,Brush,599,0,1401813
Tamil Nadu,Arakkonam,"HARIKRISHNAN, P.",M,28,GEN,IND,Carrot,541,0,1401813
Tamil Nadu,Arakkonam,"ARUN, N.",M,56,SC,IND,Scissors,610,0,1401813
Tamil Nadu,Arakkonam,"RAVI, V.",M,48,SC,IND,Balloon,2198,0,1401813
Tamil Nadu,Arakkonam,"ELANGO, D.",M,49,GEN,IND,Battery Torch,517,0,1401813
Tamil Nadu,Arakkonam,"ELANGO, N.",M,43,GEN,IND,Cup & Saucer,918,0,1401813
Tamil Nadu,Arakkonam,"ELANGOVAN, A.",M,33,GEN,IND,Table Lamp,804,0,1401813
Tamil Nadu,Arakkonam,"ELANGOVAN, D.",M,28,GEN,IND,Grapes,1553,3,1401813
Tamil Nadu,Arakkonam,PANCHU.UDAYAKUMAR,M,35,SC,IND,Electric Pole,6024,1,1401813
Tamil Nadu,Arakkonam,"GAJENDRAN, S.",M,36,GEN,IND,Chappals,6570,0,1401813
Tamil Nadu,Arakkonam,"GOPINATHAN, G.",M,55,SC,IND,CHESS BOARD,1955,0,1401813
Tamil Nadu,Arakkonam,"SADHU MUTHU KRISTNAN ERAJANDRAN, T.M.S.",M,53,SC,IND,Camera,484,0,1401813
Tamil Nadu,Arakkonam,"SHETTU, S.",M,41,SC,IND,Gas Cylinder,570,0,1401813
Tamil Nadu,Arakkonam,"RAVI, N.D.",M,50,GEN,IND,Candles,470,1,1401813
Tamil Nadu,Arakkonam,"VADIVEL, A.",M,34,SC,IND,Batsman,1023,0,1401813
Tamil Nadu,Arakkonam,"VISWANATHAN, P.",M,42,GEN,IND,Ring,1434,0,1401813
Tamil Nadu,Arakkonam,"VELU, R.",M,31,SC,IND,Pot,747,0,1401813
Tamil Nadu,Arakkonam,"VELU, D.",M,53,GEN,IND,Coconut,920,0,1401813
Tamil Nadu,Arakkonam,"VELU, V.",M,47,SC,IND,Bread,783,0,1401813
Tamil Nadu,Arakkonam,"SRIDHAR, R.S",M,53,GEN,IND,Black Board,723,0,1401813
Tamil Nadu,Arakkonam,None of the Above,,,,NOTA,NOTA,10355,15,1401813
Tamil Nadu,Vellore,"SHANMUGAM, A.C.",M,63,GEN,BJP,Lotus,324058,268,1312259
Tamil Nadu,Vellore,"SENGUTTUVAN, B.",M,57,GEN,ADMK,Two Leaves,383583,136,1312259
Tamil Nadu,Vellore,"VIJAY ELANCHEZIAN, J.",M,32,GEN,INC,Hand,21641,9,1312259
Tamil Nadu,Vellore,JAYAPRAKASH,M,35,SC,BSP,Elephant,2791,0,1312259
Tamil Nadu,Vellore,"ABDUL RAHMAN, M.",M,54,GEN,IUML,Ladder,205239,657,1312259
Tamil Nadu,Vellore,"IMDAD SHARIFF, A.",M,34,GEN,AAAP,Broom,3737,5,1312259
Tamil Nadu,Vellore,"GANGADHARAN, K.",M,40,GEN,TNMC,Frying Pan,429,1,1312259
Tamil Nadu,Vellore,"NANDHA KUMAR, V.",M,32,GEN,SP,Bicycle,745,0,1312259
Tamil Nadu,Vellore,"GEORGE, V.A.",M,57,GEN,BDBRAJP,Ceiling Fan,490,1,1312259
Tamil Nadu,Vellore,"SHAREEF BASHA, H.",M,36,GEN,SAP,Scissors,496,0,1312259
Tamil Nadu,Vellore,"ABDUL RAHMAN, N.",M,57,GEN,IND,Candles,581,0,1312259
Tamil Nadu,Vellore,"ABDUL RAHMAN, B.",M,57,GEN,IND,Cot,1052,0,1312259
Tamil Nadu,Vellore,"ESWARAN, R.",M,49,GEN,IND,Ring,790,0,1312259
Tamil Nadu,Vellore,"GANGADARAN, K.",M,70,SC,IND,Glass Tumbler,991,0,1312259
Tamil Nadu,Vellore,"KESAVAN, M.",M,46,GEN,IND,Gas Cylinder,1708,0,1312259
Tamil Nadu,Vellore,"GOPU, C.",M,58,GEN,IND,Pen Nib with Seven Rays,6056,0,1312259
Tamil Nadu,Vellore,"GOVINDAN, C.",M,44,ST,IND,Balloon,4169,0,1312259
Tamil Nadu,Vellore,"SIVAPRAKASAM, R.S.",M,58,GEN,IND,Cake,3603,0,1312259
Tamil Nadu,Vellore,"SUGUMAR, K.",M,62,GEN,IND,Carrot,828,0,1312259
Tamil Nadu,Vellore,"DHANDAPANI, M.",M,66,GEN,IND,Hat,558,0,1312259
Tamil Nadu,Vellore,"THIRUPATHY, T.",M,66,GEN,IND,Pot,1293,0,1312259
Tamil Nadu,Vellore,"MANIMARAN, M.",M,26,SC,IND,BELT,430,0,1312259
Tamil Nadu,Vellore,"LALITHA, K.",F,49,GEN,IND,Battery Torch,561,0,1312259
Tamil Nadu,Vellore,"VENKATESAN, R.",M,42,GEN,IND,Coconut,764,0,1312259
Tamil Nadu,Vellore,None of the Above,,,,NOTA,NOTA,7094,6,1312259
Tamil Nadu,Krishnagiri,ASHOK KUMAR.K,M,60,GEN,ADMK,Two Leaves,480441,50,1379957
Tamil Nadu,Krishnagiri,CHANBASHA.M,M,50,GEN,BSP,Elephant,8617,1,1379957
Tamil Nadu,Krishnagiri,CHINNA PILLAPPA.P,M,54,GEN,DMK,Rising Sun,273876,24,1379957
Tamil Nadu,Krishnagiri,CHELLAKUMAR. DR. A,M,54,GEN,INC,Hand,38877,8,1379957
Tamil Nadu,Krishnagiri,GOWDA.NSM,M,44,GEN,JD(S),A lady farmer carrying paddy on her head,3032,1,1379957
Tamil Nadu,Krishnagiri,SUNDARAM.S,M,56,GEN,UCPI,Ring,3665,0,1379957
Tamil Nadu,Krishnagiri,MANI.G.K,M,65,GEN,PMK,Mango,224920,43,1379957
Tamil Nadu,Krishnagiri,MUNIRAJ.K,M,38,GEN,UMK,Gas Cylinder,2135,0,1379957
Tamil Nadu,Krishnagiri,ASHOK KUMAR.A,M,29,GEN,IND,Balloon,3875,0,1379957
Tamil Nadu,Krishnagiri,GANDHI.TVS,M,41,GEN,IND,Batsman,1519,0,1379957
Tamil Nadu,Krishnagiri,SARAVANAN.V,M,51,GEN,IND,Coconut,2737,0,1379957
Tamil Nadu,Krishnagiri,SOUNDARAJAN.M,M,33,GEN,IND,Ceiling Fan,1743,1,1379957
Tamil Nadu,Krishnagiri,PATTABIRAMA.C,M,41,SC,IND,Candles,2015,0,1379957
Tamil Nadu,Krishnagiri,VIRGINIYA BENATIN FRANCILES,F,42,GEN,IND,Black Board,2530,0,1379957
Tamil Nadu,Krishnagiri,VINOTHKUMAR.P,M,29,SC,IND,Brief Case,2261,0,1379957
Tamil Nadu,Krishnagiri,None of the Above,,,,NOTA,NOTA,16014,6,1379957
Tamil Nadu,Dharmapuri,THAMARAISELVAN.R,M,50,GEN,DMK,Rising Sun,180110,187,1358273
Tamil Nadu,Dharmapuri,MOHAN.P.S,M,62,GEN,ADMK,Two Leaves,390718,330,1358273
Tamil Nadu,Dharmapuri,RAJINIKANTH.S,M,36,SC,BSP,Elephant,8179,1,1358273
Tamil Nadu,Dharmapuri,RAMA SUGANTHAN,M,43,GEN,INC,Hand,15450,5,1358273
Tamil Nadu,Dharmapuri,ANBUMANI RAMADOSS,M,45,GEN,PMK,Mango,467775,419,1358273
Tamil Nadu,Dharmapuri,SAVITHIRI.K,F,42,GEN,UMK,Gas Cylinder,3164,0,1358273
Tamil Nadu,Dharmapuri,ANGURAJ.P,M,44,GEN,IND,Balloon,3905,0,1358273
Tamil Nadu,Dharmapuri,ARIVAZHAGAN.P,M,44,GEN,IND,Coconut,2802,0,1358273
Tamil Nadu,Dharmapuri,ARIVUDAINAMBI.M,M,50,GEN,IND,Cauliflower,1401,2,1358273
Tamil Nadu,Dharmapuri,ANBUMANI.G,F,28,GEN,IND,Grapes,1366,4,1358273
Tamil Nadu,Dharmapuri,ANANDKUMAR.K,M,46,GEN,IND,Pot,1978,0,1358273
Tamil Nadu,Dharmapuri,KUMARAN.V,M,44,GEN,IND,Battery Torch,2413,0,1358273
Tamil Nadu,Dharmapuri,SAMBATH.M,M,46,GEN,IND,Stethoscope,1310,0,1358273
Tamil Nadu,Dharmapuri,NATARAJAN.R,M,46,GEN,IND,Electric Pole,2199,0,1358273
Tamil Nadu,Dharmapuri,PADMARAJAN.K.DR,M,55,GEN,IND,Ring,4934,0,1358273
Tamil Nadu,Dharmapuri,None of the Above,,,,NOTA,NOTA,12681,12,1358273
Tamil Nadu,Tiruvannamalai,ANNADURAI C N,M,41,GEN,DMK,Rising Sun,330266,1879,1352966
Tamil Nadu,Tiruvannamalai,SUBRAMANIYAN A,M,55,GEN,INC,Hand,17824,30,1352966
Tamil Nadu,Tiruvannamalai,BASKARAN  M R,M,49,SC,BSP,Elephant,4326,2,1352966
Tamil Nadu,Tiruvannamalai,VANAROJA R,F,55,GEN,ADMK,Two Leaves,499337,1414,1352966
Tamil Nadu,Tiruvannamalai,ARUMUGAM C,M,38,GEN,SP,Bicycle,6275,3,1352966
Tamil Nadu,Tiruvannamalai,EDIROLI MANIAN G,M,51,GEN,PMK,Mango,157391,563,1352966
Tamil Nadu,Tiruvannamalai,MANIKKAVEL M R,M,72,GEN,JD(S),A lady farmer carrying paddy on her head,1549,6,1352966
Tamil Nadu,Tiruvannamalai,RAVINDRAN T,M,35,GEN,TNMC,Pen Nib with Seven Rays,1998,1,1352966
Tamil Nadu,Tiruvannamalai,ANNADURAI A,M,45,GEN,IND,Batsman,864,1,1352966
Tamil Nadu,Tiruvannamalai,ANNADURAI B,M,46,SC,IND,Whistle,1693,0,1352966
Tamil Nadu,Tiruvannamalai,ARUNACHALAM P,M,41,GEN,IND,Mixee,736,0,1352966
Tamil Nadu,Tiruvannamalai,ARULJOTHI A,F,34,GEN,IND,Battery Torch,904,0,1352966
Tamil Nadu,Tiruvannamalai,ANBALAGAN D,M,38,GEN,IND,Shuttle,1686,0,1352966
Tamil Nadu,Tiruvannamalai,ARUMUGAM R,M,35,GEN,IND,Neck Tie,971,2,1352966
Tamil Nadu,Tiruvannamalai,KAMARAJ M,M,44,SC,IND,Electric Pole,1369,0,1352966
Tamil Nadu,Tiruvannamalai,KOTHANDAPANI B,M,35,SC,IND,Scissors,4688,0,1352966
Tamil Nadu,Tiruvannamalai,SENTHIL S,M,33,GEN,IND,Kite,3867,0,1352966
Tamil Nadu,Tiruvannamalai,PRABAKARAN L,M,33,GEN,IND,Gas Cylinder,679,0,1352966
Tamil Nadu,Tiruvannamalai,MURUGAN P,M,32,SC,IND,Pot,988,3,1352966
Tamil Nadu,Tiruvannamalai,MURUGESAN K,M,51,GEN,IND,Coconut,10702,6,1352966
Tamil Nadu,Tiruvannamalai,RAMESH P,M,33,GEN,IND,Balloon,2444,1,1352966
Tamil Nadu,Tiruvannamalai,LOGANATHAN P,M,36,SC,IND,Pressure Cooker,1729,0,1352966
Tamil Nadu,Tiruvannamalai,VELMURUGAN A,M,38,GEN,IND,Dish Antenna,724,0,1352966
Tamil Nadu,Tiruvannamalai,VAITHIYANATHAN S,M,66,GEN,IND,Nail Cutter,931,0,1352966
Tamil Nadu,Tiruvannamalai,None of the Above,,,,NOTA,NOTA,9563,32,1352966
Tamil Nadu,Arani,V.ELUMALAI,M,58,GEN,ADMK,Two Leaves,501662,1059,1369668
Tamil Nadu,Arani,A.GANESAN,M,55,SC,BSP,Elephant,5568,5,1369668
Tamil Nadu,Arani,SIVANANDAM.R,M,65,GEN,DMK,Rising Sun,257516,1361,1369668
Tamil Nadu,Arani,M.K.VISHNU PRASAD,M,42,GEN,INC,Hand,27679,38,1369668
Tamil Nadu,Arani,V.ANNA VENKATESH,M,58,GEN,ADSMK,Candles,2369,3,1369668
Tamil Nadu,Arani,A.K.MOORTHY,M,50,GEN,PMK,Mango,252310,1022,1369668
Tamil Nadu,Arani,K.ELUMALAI,M,48,GEN,IND,Electric Pole,1243,0,1369668
Tamil Nadu,Arani,S.ELUMALAI,M,60,GEN,IND,Kite,513,0,1369668
Tamil Nadu,Arani,R.SARASWATHI,F,41,SC,IND,Battery Torch,666,2,1369668
Tamil Nadu,Arani,H.SENTHILKUMAR,M,31,GEN,IND,Carrot,798,0,1369668
Tamil Nadu,Arani,S.SENTHILNATHAN,M,44,GEN,IND,Dao,1742,4,1369668
Tamil Nadu,Arani,M.DURAIRAJ,M,55,SC,IND,Scissors,910,0,1369668
Tamil Nadu,Arani,A.MAHADEVAN,M,31,GEN,IND,Table Lamp,1307,2,1369668
Tamil Nadu,Arani,S.MANIKANDAN,M,36,GEN,IND,Pot,1952,0,1369668
Tamil Nadu,Arani,M.MUNUSAMY,M,59,SC,IND,Coconut,2596,2,1369668
Tamil Nadu,Arani,K.MOORTHY,M,38,GEN,IND,Ring,10258,5,1369668
Tamil Nadu,Arani,V.MOORTHY,M,58,GEN,IND,Green Chilli,8059,0,1369668
Tamil Nadu,Arani,S.RAMAMOORTHY,M,38,GEN,IND,Balloon,1760,0,1369668
Tamil Nadu,Arani,P.LOGANATHAN,M,35,GEN,IND,Gas Cylinder,4329,2,1369668
Tamil Nadu,Arani,None of the Above,,,,NOTA,NOTA,9265,39,1369668
Tamil Nadu,Viluppuram,ANANDAN G,M,53,SC,CPM,"Hammer, Sickle and Star",17374,34,1387007
Tamil Nadu,Viluppuram,UMASANKAR K,M,39,SC,DMDK,Nagara,209162,501,1387007
Tamil Nadu,Viluppuram,KARUNSIRUTHAI KALIYAMURTHI G,M,48,SC,BSP,Elephant,2677,6,1387007
Tamil Nadu,Viluppuram,MUTHAIYAN K DR,M,54,SC,DMK,Rising Sun,287834,1503,1387007
Tamil Nadu,Viluppuram,RANI K,F,55,SC,INC,Hand,21441,20,1387007
Tamil Nadu,Viluppuram,RAJENDRAN S,M,57,SC,ADMK,Two Leaves,481296,1408,1387007
Tamil Nadu,Viluppuram,VENKATESAN M,M,43,SC,CPI(ML)(L),Flag with Three Stars,3906,0,1387007
Tamil Nadu,Viluppuram,ARASAN K,M,65,SC,IND,HOCKEY & BALL,811,0,1387007
Tamil Nadu,Viluppuram,ARUMUGAM R,M,44,SC,IND,Green Chilli,693,0,1387007
Tamil Nadu,Viluppuram,UMASANKAR M,M,41,SC,IND,Cauliflower,1212,0,1387007
Tamil Nadu,Viluppuram,ELUMALAI D,M,44,SC,IND,Ceiling Fan,2337,0,1387007
Tamil Nadu,Viluppuram,KADRVEL M,M,44,SC,IND,Coconut,3430,0,1387007
Tamil Nadu,Viluppuram,SRINIVASAN K,M,60,SC,IND,Candles,2294,0,1387007
Tamil Nadu,Viluppuram,DESINGU K,M,45,SC,IND,Pot,1607,0,1387007
Tamil Nadu,Viluppuram,DEVI S,F,38,SC,IND,Sewing Machine,3443,0,1387007
Tamil Nadu,Viluppuram,MUTHAIYAN N,M,38,SC,IND,Shuttle,4780,0,1387007
Tamil Nadu,Viluppuram,MUTHIYAN,M,60,SC,IND,Cake,1774,0,1387007
Tamil Nadu,Viluppuram,RAMESH A,M,34,SC,IND,Ring,2663,0,1387007
Tamil Nadu,Viluppuram,RAJAMANICKAM K,M,41,SC,IND,Electric Pole,1197,0,1387007
Tamil Nadu,Viluppuram,VENKATESAN S,M,42,SC,IND,Hat,2798,0,1387007
Tamil Nadu,Viluppuram,None of the Above,,,,NOTA,NOTA,11429,11,1387007
Tamil Nadu,Kallakurichi,ESWARAN. V. P,M,69,GEN,DMDK,Nagara,164019,164,1412499
Tamil Nadu,Kallakurichi,KAMARAJ. K,M,48,GEN,ADMK,Two Leaves,531365,2018,1412499
Tamil Nadu,Kallakurichi,SAKTHIVEL.S,M,50,GEN,BSP,Elephant,5929,0,1412499
Tamil Nadu,Kallakurichi,DEVADASS. R,M,61,GEN,INC,Hand,39640,37,1412499
Tamil Nadu,Kallakurichi,MANIMARAN. R,M,51,GEN,DMK,Rising Sun,308537,1339,1412499
Tamil Nadu,Kallakurichi,PERUMAL. A. K.,M,51,GEN,JMM(U),Bow & Arrow,3511,1,1412499
Tamil Nadu,Kallakurichi,MOHAMMED YASIN. K,M,35,GEN,AAAP,Broom,2905,5,1412499
Tamil Nadu,Kallakurichi,RAMACHANDIRAN. T,M,56,GEN,IND,Pot,1013,0,1412499
Tamil Nadu,Kallakurichi,KAMARAJ. R,M,35,GEN,IND,Shuttle,1334,0,1412499
Tamil Nadu,Kallakurichi,GOVINDASAMY.A,M,48,GEN,IND,Table Lamp,1015,0,1412499
Tamil Nadu,Kallakurichi,SEKAR. K,M,59,GEN,IND,Candles,962,0,1412499
Tamil Nadu,Kallakurichi,NARAYANSAMY. P,M,43,GEN,IND,Dao,1684,0,1412499
Tamil Nadu,Kallakurichi,PANDIAN. R,M,48,GEN,IND,Mixee,1221,0,1412499
Tamil Nadu,Kallakurichi,BOJAN. G,M,42,GEN,IND,Gas Cylinder,2255,0,1412499
Tamil Nadu,Kallakurichi,MANNAN. M. P,M,53,GEN,IND,Hat,6186,0,1412499
Tamil Nadu,Kallakurichi,MADAIYAN. S,M,48,GEN,IND,Pressure Cooker,7314,0,1412499
Tamil Nadu,Kallakurichi,LAKSHMANAN. S,M,60,GEN,IND,Batsman,3261,0,1412499
Tamil Nadu,Kallakurichi,VARADAN. M,M,61,GEN,IND,Chappals,5054,0,1412499
Tamil Nadu,Kallakurichi,VENNILA.  K,F,44,GEN,IND,Sewing Machine,1097,0,1412499
Tamil Nadu,Kallakurichi,VELLIYAN. K,M,48,GEN,IND,Brief Case,946,0,1412499
Tamil Nadu,Kallakurichi,VETRIVEL. K,M,28,GEN,IND,Ceiling Fan,2029,0,1412499
Tamil Nadu,Kallakurichi,SHAJAHAN. A,M,65,GEN,IND,Ring,1499,0,1412499
Tamil Nadu,Kallakurichi,None of the Above,,,,NOTA,NOTA,10886,15,1412499
Tamil Nadu,Salem,UMARANI. S,F,54,GEN,DMK,Rising Sun,288552,384,1498350
Tamil Nadu,Salem,SUDHISH L K,M,47,GEN,DMDK,Nagara,201086,179,1498350
Tamil Nadu,Salem,PANNERSELVAM.V,M,55,GEN,ADMK,Two Leaves,556061,485,1498350
Tamil Nadu,Salem,RANGARAJAN MOHAN KUMARAMANGALAM,M,35,GEN,INC,Hand,46450,27,1498350
Tamil Nadu,Salem,VINAYAGAMOORTHI T,M,39,SC,BSP,Elephant,1617,2,1498350
Tamil Nadu,Salem,SHANMUGAM G,M,44,GEN,MMKA,BUCKET,1623,0,1498350
Tamil Nadu,Salem,SATHEESH KUMAR E,M,39,GEN,AAAP,Broom,5180,18,1498350
Tamil Nadu,Salem,MASS GANESH A,M,53,GEN,TTNC,Batsman,474,0,1498350
Tamil Nadu,Salem,VENKATESAN R,M,29,SC,RPI(A),Sewing Machine,623,0,1498350
Tamil Nadu,Salem,M AHAMED SHAHJAHAN,M,45,GEN,IND,Gas Cylinder,528,1,1498350
Tamil Nadu,Salem,ABDUL WAHID I,M,31,GEN,IND,Candles,526,0,1498350
Tamil Nadu,Salem,ARUMUGAM M,M,73,GEN,IND,Pot,730,1,1498350
Tamil Nadu,Salem,UMARANI S,F,41,GEN,IND,Ring,1232,0,1498350
Tamil Nadu,Salem,KANDASAMY R,M,62,SC,IND,Auto- Rickshaw,2550,0,1498350
Tamil Nadu,Salem,KUPPAYEE R,F,35,GEN,IND,Pressure Cooker,1701,0,1498350
Tamil Nadu,Salem,GOVINDARAJU K,M,37,GEN,IND,Ceiling Fan,3260,1,1498350
Tamil Nadu,Salem,SAKTHIVEL S,M,45,GEN,IND,Dao,2581,0,1498350
Tamil Nadu,Salem,CHINNUSAMY N,M,47,GEN,IND,Cup & Saucer,5374,0,1498350
Tamil Nadu,Salem,SENTHIL KUMAR M,M,35,SC,IND,Television,2903,0,1498350
Tamil Nadu,Salem,THIAGARAJAN K,M,40,GEN,IND,Balloon,777,0,1498350
Tamil Nadu,Salem,NANDAKUMAR G,M,38,GEN,IND,Table,357,0,1498350
Tamil Nadu,Salem,PANNEERSELVAM N,M,39,GEN,IND,Bat,574,0,1498350
Tamil Nadu,Salem,PRAKASAM R,M,34,GEN,IND,Gas Stove,484,0,1498350
Tamil Nadu,Salem,RAJA A,M,47,SC,IND,Coconut,2203,0,1498350
Tamil Nadu,Salem,RAJAKANNU A,M,31,ST,IND,Whistle,1151,0,1498350
Tamil Nadu,Salem,None of the Above,,,,NOTA,NOTA,20577,24,1498350
Tamil Nadu,Namakkal,GANDHISELVAN.S,M,50,GEN,DMK,Rising Sun,268411,487,1329552
Tamil Nadu,Namakkal,SUNDARAM P.R,M,62,GEN,ADMK,Two Leaves,562899,373,1329552
Tamil Nadu,Namakkal,SUBRAMANIYAN G.R,M,41,GEN,INC,Hand,19796,4,1329552
Tamil Nadu,Namakkal,SELVARAJ.R,M,50,SC,BSP,Elephant,1788,0,1329552
Tamil Nadu,Namakkal,VEL S.K,M,57,GEN,DMDK,Nagara,146768,114,1329552
Tamil Nadu,Namakkal,KALAIVANAN.M,M,54,GEN,JD(S),A lady farmer carrying paddy on her head,1710,1,1329552
Tamil Nadu,Namakkal,CHELLAKUMARASAMY.T.S(DR),M,41,GEN,AAAP,Broom,4341,7,1329552
Tamil Nadu,Namakkal,GNANAPANDITHAN.P,M,46,SC,RPI(A),Sewing Machine,700,0,1329552
Tamil Nadu,Namakkal,VADIVEL.R,M,48,GEN,UMK,Gas Cylinder,736,1,1329552
Tamil Nadu,Namakkal,VELUSAMY.S,M,35,GEN,TNMC,Pen Nib with Seven Rays,4826,1,1329552
